barcode,name,price,cost_price,category,brand,specification,manufacturer,imageUrl,note
6974875691875,快充套装,48.0,0.0,10,,,,,
6974875692216,快充套装,58.0,0.0,10,,,,,
6974875691998,快充套装,68.0,0.0,10,,,,,
"6902083891329, 6902083898632",快线,4.0,0.0,QS,,,,,
6902083891411,快线,12.0,0.0,QS,,,,,
6902083886455,快线、王老吉,4.0,0.0,QS,,,,,
6923250615678,思朗,15.8,0.0,QS,,,,,
6901285991219,怡宝,2.0,0.0,QS,,,,,
6901285991271,怡宝,5.0,0.0,QS,,,,,
6901285992933,怡宝,6.0,3.5,QS,,,,,
6901285991530,怡宝,15.0,8.0,QS,,,,,
6941550300520,怪味胡豆,3.8,1.5,QS,,,,,
6936165800077,怪味胡豆,5.8,2.8,QS,,,,,
6939374800036,怪味胡豆,6.5,0.0,QS,,,,,
6938270511244,怪味胡豆,6.8,0.0,QS,,,,,
6947326800102,怪味胡豆,7.8,0.0,QS,,,,,
6938270511213,怪味花生,7.8,3.5,QS,,,,,
6923748700084,恒冠糕,7.8,0.0,QS,,,,,
6943052100110,恒大冰泉,2.0,0.0,QS,,,,,
6970533789977,恩慧,6.0,1.5,10,,,,,
6924187851184,恰恰瓜子,11.8,5.5,QS,,,,,
6924187821989,恰恰瓜子,14.8,9.3,QS,,,,,
6924187828940,恰恰茶衣瓜子,13.8,0.0,QS,,,,,
6925344011205,悠仔,5.8,0.0,QS,,,,,
"6930639260282, 6930639260305, 6930639264129, 6930639264259",悠哈,6.0,0.0,QS,,,,,
6930639273534,悠哈,6.0,4.0,QS,,,,,
6921456889787,慕斯小面包,35.0,14.0,QS,,,,,
6934648900306,懒人火锅,23.8,16.9,QS,,,,,
6931735900201,懒人火锅,24.8,17.0,QS,,,,,
6931735900195,懒人火锅,25.0,17.0,QS,,,,,
6926409788759,成都冰红,38.0,0.0,03,,,,,
6926409796297,成都冰红,38.0,15.0,03,,,,,
"6947326811276, 6947326830109",成都小吃,4.8,0.0,QS,,,,,
6947326811115,成都小吃,5.8,0.0,QS,,,,,
6926409788124,成都干红,68.0,0.0,03,,,,,
6926409796310,成都红,25.0,10.0,03,,,,,
6926409788063,成都红,28.0,0.0,03,,,,,
0400573599000,户外包,108.0,0.0,05,,,,,
1190715033680,户外手套,128.0,0.0,05,,,,,
F-21293901。5,户外杯,128.0,48.0,10,,,,,
F-21293901.58,户外水杯,128.0,40.0,10,,,,,
"1190704013686, 1190704033684, 1190715013682",户外防水手套,128.0,31.0,05,,,,,
1190712033683,户外防水手套,128.0,32.0,05,,,,,
1190707033681,户外防水手套,128.0,32.0,QS,,,,,
1190707013683,户外防水手套,128.0,38.0,05,,,,,
1190703013687,户外防水手套,138.0,31.0,05,,,,,
6977694680068,户外防水防雪手套,38.0,0.0,QS,,,,,
6935498719636,扁桃仁,16.8,0.0,QS,,,,,
6859386655687,手套,5.0,1.5,10,,,,,
6931060900372,手套,8.0,0.0,06,,,,,
6948166000318,手套,8.0,3.2,10,,,,,
6948166000271,手套,10.0,0.0,10,,,,,
6959544300043,手套,10.0,3.0,10,,,,,
"6972534450115, 6972534451945",手套,12.0,0.0,05,,,,,
"6933910900068, 6937293800083",手套,12.0,0.0,09,,,,,
"6943125000811, 6975276481324, 9638125761288",手套,12.0,0.0,10,,,,,
6972534450108,手套,12.0,0.0,QS,,,,,
6971419852006,手套,12.0,2.5,10,,,,,
6948166060336,手套,12.0,5.8,10,,,,,
6931060901089,手套,13.0,0.0,09,,,,,
6948326700058,手套,13.0,0.0,10,,,,,
"35820210701, 6971419852389, 6971419857209, 6974238794427, 6975276481126",手套,15.0,0.0,10,,,,,
6971419853782,手套,15.0,0.0,QS,,,,,
6950200116237,手套,15.0,3.0,10,,,,,
6974238795677,手套,15.0,5.0,10,,,,,
6928290020192,手套,18.0,5.0,10,,,,,
6971419856899,手套,18.0,6.0,10,,,,,
6941101800011,手套,18.0,6.5,10,,,,,
6936294106088,手套,18.0,18.0,10,,,,,
28811763,手套,20.0,0.0,05,,,,,
6950200119030,手套,20.0,2.0,10,,,,,
6948326700034,手套,20.0,3.5,05,,,,,
6971419856738,手套,20.0,6.0,10,,,,,
6972534450160,手套,25.0,0.0,05,,,,,
6935061740098,手套,25.0,0.0,09,,,,,
"6920250045719, 6931060900464, 6950200116121",手套,25.0,0.0,10,,,,,
"6950912452975, 6950912452982, 6982012061665",手套,25.0,6.0,10,,,,,
6952038488968,手套,28.0,0.0,05,,,,,
6931060900792,手套,28.0,0.0,09,,,,,
"6920738991132, 6974238795127, 6974466641234, 6974466641241, 6977762850089",手套,28.0,0.0,10,,,,,
6950052305988,手套,28.0,8.0,10,,,,,
6951058810018,手套,35.0,5.0,05,,,,,
"6951058807094, 9781234511760",手套,38.0,0.0,09,,,,,
"6972066270069, 6977710230024",手套,38.0,0.0,10,,,,,
6972093960261,手套,38.0,10.0,10,,,,,
"6977651532997, 6977651533116",手套,38.0,14.5,10,,,,,
6977684090075,手套,48.0,0.0,10,,,,,
"6959946500096, 6972466370062",手套,48.0,0.0,QS,,,,,
6977999130015,手套,48.0,17.0,10,,,,,
6933282900956,手套,68.0,0.0,09,,,,,
6972093960209,手套,68.0,0.0,QS,,,,,
"1110605013981, 1110605063986, 1180801034288, 1180802024288, 1180802064284, 1180803024287, 1180803064283, 1180807034282",手套,138.0,28.0,05,,,,,
6937293800021,手套、袜子,15.0,0.0,09,,,,,
6903244954921,手帕纸,12.0,5.0,10,,,,,
6911988005229,手指饼,4.8,0.0,QS,,,,,
6973974571422,手撕牛排,6.0,0.0,QS,,,,,
"6943408000217, 6943408000439",手撕牛肉,68.0,0.0,QS,,,,,
6937623402161,手撕牛肉干,3.0,0.0,QS,,,,,
6943408000095,手撕礼1*8,200.0,165.0,QS,,,,,
6937623402154,手撕肉干,3.0,0.0,QS,,,,,
6970042900085,手撕面包,9.8,5.25,QS,,,,,
6970042900061,手撕面包、、,3.0,0.0,QS,,,,,
6938360304312,手撕鱿鱼,11.8,0.0,QS,,,,,
6970594650629,手撕鱿鱼,16.8,8.5,QS,,,,,
6902644111668,手霜,5.0,0.0,10,,,,,
6937265331508,手霜,8.0,0.0,05,,,,,
6900077003475,手霜,10.0,0.0,10,,,,,
6939866650156,手霜,12.8,0.0,10,,,,,
6958319701801,手霜,15.0,0.0,05,,,,,
"6925019900117, 6937006810781",扑克,3.0,0.0,09,,,,,
"6925019906485, 6925019906614",扑克,3.0,0.0,10,,,,,
6925019900087,扑克,5.0,0.0,10,,,,,
6928648090068,打底裤,30.0,10.0,10,,,,,
6942310693760,打底裤,38.0,0.0,06,,,,,
6923827819126,打底裤,48.0,0.0,06,,,,,
"6955107433128, 698780001",打底裤,48.0,0.0,10,,,,,
6932036670138,打底裤,48.0,10.0,06,,,,,
6932241218286,打底裤,48.0,10.0,10,,,,,
6947387380001,打底裤,48.0,12.0,06,,,,,
"6930657260011, 6947387388069",打底裤,48.0,15.0,06,,,,,
"6923827818624, 6927535590049, 6927535590100",打底裤,58.0,0.0,06,,,,,
"6896526310129, 6948766800073",打底裤,58.0,0.0,10,,,,,
"6948766800011, 6948766800080",打底裤,58.0,12.0,10,,,,,
"6974435110501, MINIKAA355",打底裤,68.0,0.0,10,,,,,
MINIKA2129,打底裤,78.0,0.0,10,,,,,
6938944482061,打底裤,85.0,45.0,QS,,,,,
"6548123488083, 6949393560033, 6949393580093",打底裤,88.0,0.0,06,,,,,
6958885836228,打底裤,88.0,16.0,06,,,,,
6924187897076,打手瓜子,15.0,7.8,QS,,,,,
6972759380310,打火机,3.0,1.0,QS,,,,,
6925733718173,扣杯,18.0,0.0,10,,,,,
6902083890414,技术更加符合甲方,12.0,0.0,QS,,,,,
808926920385,抓绒,98.0,22.0,10,,,,,
0105200959105,抓绒,150.0,0.0,10,,,,,
404356485168,抓绒衣,118.0,50.0,10,,,,,
2018151419663,抓绒衣,168.0,60.0,10,,,,,
0103137053103,抓绒衣,288.0,0.0,QS,,,,,
6939128066947,抓绒裤,138.0,0.0,05,,,,,
6939020420885,折叠台灯,38.0,0.0,10,,,,,
6938902618198,护发素,15.0,0.0,10,,,,,
6920547856714,护发素,15.0,6.0,10,,,,,
6903148049082,护发素,28.0,0.0,10,,,,,
6943497321279,护发素、安安芦荟,22.8,0.0,09,,,,,
6920547856707,护发素、花露水、,15.8,0.0,09,,,,,
5060550393255,护手霜,6.0,1.8,10,,,,,
6915324846804,护手霜,19.8,8.8,10,,,,,
6928637805376,护理液,20.0,0.0,10,,,,,
"6971641827636, 6972564612286",护膝,28.0,0.0,10,,,,,
"6972564616659, 6972564619186",护膝,28.0,0.0,QS,,,,,
6972564616062,护膝,28.0,7.0,10,,,,,
6921489799091,护膝,38.0,0.0,05,,,,,
6972564611685,护膝,38.0,0.0,10,,,,,
6972564615829,护膝,38.0,0.0,QS,,,,,
6947883905128,护膝,48.0,8.0,10,,,,,
"6953958800021, 6953958800038",护膝,58.0,0.0,05,,,,,
"6947883905166, 6947883905388",护膝,68.0,0.0,10,,,,,
6903148091074,护舒宝,8.0,0.0,QS,,,,,
6973350520150,护额围脖,25.0,5.5,05,,,,,
"6934272997406, 6975352030163",抽纸,4.0,0.0,10,,,,,
6932383703220,抽纸,4.0,1.2,10,,,,,
6971383101889,抽纸,5.0,0.0,10,,,,,
6975352030170,抽纸提,25.0,0.0,10,,,,,
"6975480150191, 6975480150238, 6975480150252",拉丝豆干,2.0,0.0,QS,,,,,
6937368200213,拉百威,5.0,2.5,QS,,,,,
"6938902618976, 6938902619133",拉芳,5.0,2.5,10,,,,,
6938902618082,拉芳,18.8,9.5,10,,,,,
6938902620399,拉芳,20.0,0.0,QS,,,,,
6938902618051,拉芳,25.0,9.5,10,,,,,
6938902618204,拉芳护发素,12.0,0.0,10,,,,,
6938902618181,拉芳护发素,12.0,5.0,10,,,,,
6938902618211,拉芳护发素,15.0,5.0,10,,,,,
6938902620313,拉芳护发素,22.8,9.7,10,,,,,
6920310700015,拉萨啤酒,8.0,4.0,02,,,,,
6920310765847,拉萨啤酒,10.0,6.0,02,,,,,
6920310765861,拉萨啤酒拉,6.0,4.0,02,,,,,
6949352211723,拉雪,4.0,0.0,03,,,,,
6949352201748,拉雪,5.0,0.0,03,,,,,
6949352201434,拉雪,65.0,49.0,QS,,,,,
6921555573907,拉面范红烧牛肉面,7.0,0.0,QS,,,,,
6971508700812,拌面,6.0,0.0,QS,,,,,
"6920208924585, 6920208988624, 6925303740726, 6937962110444, 6937962142513",拌面,7.8,0.0,QS,,,,,
6971508700751,拌饭,6.0,0.0,QS,,,,,
"6927141521567, 6927141521574",拖肥,7.8,0.0,QS,,,,,
6921681116283,拖肥乳果,7.8,0.0,QS,,,,,
"6947497611118, 6947497611378",拖鞋,20.0,0.0,10,,,,,
6947497605001,拖鞋,25.0,0.0,10,,,,,
6947497611026,拖鞋,25.0,0.0,QS,,,,,
6947497611125,拖鞋,25.0,5.0,10,,,,,
6947497604998,拖鞋,28.0,10.0,10,,,,,
"6948684788620, 6951027618591",拖鞋,30.0,0.0,10,,,,,
"6958398874199, 6975329546888",拖鞋,38.0,0.0,10,,,,,
6971693942707,拖鞋,45.0,0.0,10,,,,,
"6976202580128, 6988454852588",挂耳围脖,12.0,0.0,10,,,,,
6982105423011,挂耳围脖,12.0,3.5,10,,,,,
6932373500389,挂面,7.8,0.0,QS,,,,,
6926292527411,指夹刀,10.0,0.0,QS,,,,,
6926292554653,指甲刀,5.0,0.0,10,,,,,
"6926292516002, 6926292516842, 6926292516873, 6926292554356, 6941334115180, 6941334115401, 6941334134549",指甲刀,8.0,0.0,10,,,,,
6926292553175,指甲刀,8.0,1.5,10,,,,,
6926292516866,指甲刀,8.0,2.2,10,,,,,
"6926292516781, 6941334134464",指甲刀,10.0,0.0,10,,,,,
6926292511311,指甲刀,10.0,3.0,10,,,,,
6941334166724,指甲刀,10.0,4.0,10,,,,,
"6926292511281, 6926292516477",指甲刀,12.0,0.0,10,,,,,
6926292516576,指甲刀,12.0,4.0,10,,,,,
6926292516484,指甲刀大,10.0,0.0,10,,,,,
6941334142681,指甲钳,8.0,0.0,10,,,,,
6941334166779,指甲钳,12.0,0.0,10,,,,,
6941335404566,探路者电筒,28.0,0.0,10,,,,,
6976366250066,控糖饼,13.8,6.8,QS,,,,,
"6946546633101, 6972170521859",插板,28.0,0.0,10,,,,,
6972170521828,插板,28.0,11.0,10,,,,,
2323048860725,插板,38.0,11.0,10,,,,,
6922646100408,插板,68.0,0.0,10,,,,,
6941849000261,收款收据,3.0,0.0,10,,,,,
6981037298729,收纳袋,28.0,0.0,10,,,,,
6935526000057,数据线,20.0,4.8,10,,,,,
6959556321531,数据线,25.0,4.0,10,,,,,
6935526000064,数据线,25.0,5.5,10,,,,,
"6934000603500, 6934000603517, 6959556390360",数据线,28.0,0.0,10,,,,,
6934000602732,数据线,28.0,7.0,10,,,,,
6957531068914,数据线,28.0,8.0,10,,,,,
6935526000088,数据线,28.0,8.5,10,,,,,
6938408025568,数据线,28.0,28.0,10,,,,,
"6959556390926, 6959556391428, 6959556391770, 6974875690403, 6974875690427, 6974875691455, 6974875692063, Z1D0402000005",数据线,38.0,0.0,10,,,,,
6959556390537,数据线,38.0,11.0,10,,,,,
6930963667986,数据线,38.0,14.0,10,,,,,
6935526000408,数据线,38.0,16.0,10,,,,,
6935526000026,数据线,38.0,38.0,10,,,,,
6974875691806,数据线,48.0,13.0,10,,,,,
6957125906653,文具盒,12.0,3.2,10,,,,,
6924115086268,料酒,6.0,0.0,QS,,,,,
6956367000082,斯姑拉牦牛肉干,20.0,14.0,04,,,,,
6938437000130,新丰,28.0,0.0,03,,,,,
6933620900242,新球杯,25.0,0.0,QS,,,,,
6917246027781,新碧防水,80.0,0.0,10,,,,,
"6920208901791, 6925303710187",方便面,3.5,0.0,QS,,,,,
"6920208900428, 6923208917977, 6937962140816",方便面,4.0,0.0,QS,,,,,
"6920208912971, 6920208914043, 6920208914067, 6920208914173, 6920208915477, 6920208916719, 6920208922956, 6920208923069, 6920208926602, 6920208958177, 6920208983506, 6925303740627, 6925303740702, 6925303740788, 6935270631613, 6937962111526, 6937962114060, 6937962140564",方便面,6.0,0.0,QS,,,,,
6925303793050,方便面,6.0,4.0,QS,,,,,
6921555525586,方便面,6.8,0.0,QS,,,,,
"6920208900473, 6920208949373, 6920208997022, 6937962109295, 6937962111335",方便面,7.0,0.0,QS,,,,,
6920208933549,方便面,7.0,5.0,QS,,,,,
6937962112196,方便面番茄,7.0,0.0,QS,,,,,
"6931735900416, 6931735900515",方便饭,6.8,0.0,QS,,,,,
6931735900720,方便饭,7.8,0.0,QS,,,,,
6931735900782,方便饭,15.8,0.0,QS,,,,,
"6931735900881, 6931735900935, 6971508703905",方便饭,18.8,0.0,QS,,,,,
6999545168013,方巾,6.0,1.2,10,,,,,
"6927017435356, 6979026063105",方巾,10.0,3.8,10,,,,,
6925954404992,方巾,12.0,4.5,10,,,,,
0700016000000,旅游三宝,18.0,0.0,QS,,,,,
6927285489136,旅游壶,78.0,0.0,10,,,,,
6927285489181,旅游壶,158.0,0.0,10,,,,,
6941057403878,旅游枕,28.0,0.0,10,,,,,
6939978706130,无尽盐焗鸡翅,9.8,0.0,QS,,,,,
6938944423026,无痕一体裤,58.0,0.0,10,,,,,
6933297920086,无痕内裤,88.0,0.0,10,,,,,
6954767420363,无糖,6.0,0.0,QS,,,,,
6906911132189,无糖压片糖,12.0,0.0,QS,,,,,
6954767425382,无糖可乐,4.0,0.0,QS,,,,,
6922766200392,无糖沙棘含片,165.0,128.0,QS,,,,,
6922766200378,无糖沙棘听,4.0,2.5,QS,,,,,
4890008156870,日式话梅,18.8,0.0,QS,,,,,
6935403102331,日用工具刀,6.0,0.0,QS,,,,,
6951410000002,日益苏打,6.5,0.0,QS,,,,,
6951410000859,日益苏打,7.8,0.0,QS,,,,,
6926292517115,日美刀,15.0,4.0,10,,,,,
6926292579496,日美刀,48.0,0.0,QS,,,,,
6926292517351,日美小刀,25.0,0.0,10,,,,,
6932024200583,早茶饼,2.5,0.0,QS,,,,,
6927510468868,早茶饼,4.8,0.0,QS,,,,,
6946811600142,早餐包,2.8,2.0,QS,,,,,
6951582505640,时宾550饮水杯,18.0,0.0,10,,,,,
6951582524047,时银太空杯1000,25.0,0.0,10,,,,,
6951582508665,时银太空杯1500,18.0,0.0,10,,,,,
6920548862042,旺Q,1.0,0.0,QS,,,,,
6920548862011,旺仔QQ糖,1.0,0.0,QS,,,,,
6931958014099,旺仔牛奶,2.5,0.0,QS,,,,,
69021824,旺仔牛奶,3.0,0.0,QS,,,,,
6920584471017,旺仔牛奶,5.0,0.0,QS,,,,,
6938310081874,旺仔牛奶饼,5.8,0.0,QS,,,,,
6938310081669,旺仔饼,2.5,0.0,QS,,,,,
6909995113440,旺仔饼,3.5,0.0,QS,,,,,
6938310081881,旺仔饼,5.8,0.0,QS,,,,,
6909995102093,旺旺,6.8,5.0,QS,,,,,
6909995101676,旺旺,35.0,16.0,QS,,,,,
6920546800046,旺旺仙贝,7.8,4.0,QS,,,,,
6920616313186,旺旺大饼,9.8,0.0,QS,,,,,
6909995113457,旺旺小小酥,3.5,0.0,QS,,,,,
6909995113433,旺旺小小酥,3.5,0.8,QS,,,,,
"6909995103687, 6909995103694",旺旺小小酥,5.8,0.0,QS,,,,,
6909995103670,旺旺小酥,5.8,0.0,QS,,,,,
6920584452061,旺旺煎豆,10.0,0.0,QS,,,,,
6909995110326,旺旺礼包,38.0,0.0,QS,,,,,
6920546800053,旺旺雪饼,7.8,4.4,QS,,,,,
6921482334022,旺泡芙,5.8,0.0,QS,,,,,
6921482334015,旺泡芙,7.8,4.0,QS,,,,,
6971508705299,旺福火锅,17.8,9.6,QS,,,,,
6936003512414,旺糖,1.5,0.0,QS,,,,,
"6971508701925, 6971508701994",旺自热饭,17.8,9.2,QS,,,,,
6925955800649,旺通无糖蔬菜饼,9.8,0.0,QS,,,,,
6925955801455,旺通无糖饼,4.8,0.0,QS,,,,,
6925955805750,旺通粗粮,6.8,0.0,QS,,,,,
"6925955802353, 6925955802360",旺通葱油饼,6.8,0.0,QS,,,,,
6920766212094,旺雪饼,8.8,0.0,QS,,,,,
6922468400380,明芽 茶,35.0,0.0,QS,,,,,
6922468400892,明芽毛峰,25.0,0.0,QS,,,,,
6922468400465,明芽毛峰,28.0,0.0,QS,,,,,
6922468400830,明芽茶叶,15.0,0.0,QS,,,,,
6970870270961,星巴克,12.0,8.0,QS,,,,,
6970870270985,星巴克,35.0,24.0,QS,,,,,
6917541775318,春光,14.0,0.0,QS,,,,,
6917541774939,春光椰子,14.8,7.0,QS,,,,,
6917541775332,春光椰饼,14.0,0.0,QS,,,,,
6900372107342,晕车药,12.0,6.0,QS,,,,,
8308700093040,晕车药,15.0,0.0,QS,,,,,
"6937934215948, 6937934223486",晕车贴,15.0,0.0,10,,,,,
6952281803549,晕车贴,15.0,0.0,QS,,,,,
6931381201370,晕车贴,15.0,4.9,10,,,,,
6941424406198,晕车贴,20.0,0.0,10,,,,,
6944649700058,景田,3.0,1.0,QS,,,,,
6944649700065,景田,4.0,1.0,QS,,,,,
6971248310982,暖宝宝,4.0,0.0,10,,,,,
6949208900085,暖宝宝,5.0,0.0,09,,,,,
"6936961800110, 6948129701504",暖宝宝,5.0,0.0,10,,,,,
6955602700053,暖宝宝,5.0,0.0,QS,,,,,
6920644773051,暖宝宝,25.0,0.0,QS,,,,,
6920644773082,暖宝宝,48.0,0.0,10,,,,,
6907861194081,暖宝宝,55.0,0.0,10,,,,,
6976830720057,暖手贴,3.0,1.0,10,,,,,
6907861194067,暖水袋,38.0,20.9,10,,,,,
6907861194074,暖水袋,48.0,29.5,10,,,,,
6973607430065,暖洋洋滑雪手套,25.0,0.0,05,,,,,
6921347600026,暖身贴,5.0,0.0,10,,,,,
6920644773129,暖身贴,30.0,14.0,10,,,,,
6920644773259,暖身贴,70.0,0.0,10,,,,,
6947929616490,曲奇,5.5,0.0,QS,,,,,
"6911316361584, 6921211100126",曼妥思,4.5,0.0,QS,,,,,
6911316361485,曼妥思,8.0,0.0,QS,,,,,
6911316361874,曼妥斯,4.8,0.0,QS,,,,,
6911316361294,曼孚思,4.5,0.0,QS,,,,,
6917246010738,曼秀雷唇膏,48.0,22.0,10,,,,,
6922145800403,有又豆干,6.8,0.0,QS,,,,,
6944978703683,有友,7.5,4.5,QS,,,,,
"6922145800427, 6922145804821",有友,7.8,0.0,QS,,,,,
6944978709357,有友凤爪,16.8,11.0,QS,,,,,
6944978700743,有友凤瓜,6.5,0.0,QS,,,,,
6944978702396,有友玩味鱿鱼,11.8,0.0,QS,,,,,
"6922145800113, 6944978701252",有友笋尖,6.8,0.0,QS,,,,,
6922145800533,有友花生,4.5,0.0,QS,,,,,
"6922145800083, 6944978701900",有友豆干,4.8,0.0,QS,,,,,
6922145800458,有友豆干,4.8,2.5,QS,,,,,
6922145850118,有友鸡翅,11.8,0.0,QS,,,,,
6952396701440,有机牦牛酸奶,12.0,7.5,QS,,,,,
6971183490497,朝天门码头麻辣火锅,17.8,0.0,QS,,,,,
6935065900177,木尔寨,6.0,0.0,04,,,,,
6935065900030,木尔寨沙棘听装,4.0,2.5,QS,,,,,
6952231800604,木瓜,5.8,0.0,QS,,,,,
6926204700123,本子,0.5,0.0,10,,,,,
6947288069401,本子,1.0,0.0,10,,,,,
6931652610771,本子,2.0,0.0,10,,,,,
6931652600154,本子,2.0,0.8,10,,,,,
6931652610795,本子,2.5,0.0,08,,,,,
6931652610900,本子,3.5,0.0,08,,,,,
6931652610788,本子,4.5,0.0,QS,,,,,
"6931652610849, 6931747164592",本子,5.0,0.0,10,,,,,
6903148110126,朵朵日用,8.5,0.0,08,,,,,
6937258917535,杂粮饼,5.0,0.0,QS,,,,,
6938270511220,杂糖,5.8,0.0,QS,,,,,
6917878044729,条咖啡,2.0,0.92,QS,,,,,
6921211101017,条曼妥思,4.5,0.0,QS,,,,,
6914782111929,条话梅,2.5,0.0,QS,,,,,
6911316800014,条阿,4.5,0.0,QS,,,,,
6911316710016,条阿,4.8,0.0,QS,,,,,
6901028211642,杨帆,28.0,0.0,02,,,,,
6958739800030,杨柳菌,58.0,38.0,QS,,,,,
6910289668911,杨梅,4.8,0.0,QS,,,,,
6910289200562,杨梅,5.8,0.0,QS,,,,,
6922121904835,杨梅,6.8,0.0,QS,,,,,
6926475201015,杯喜之郎,4.0,1.7,QS,,,,,
6901668054715,杯奥,7.8,4.3,QS,,,,,
6901668053916,杯奥利奥,7.8,0.0,QS,,,,,
6932761911407,杯子,4.0,0.0,08,,,,,
6925733711952,杯子,12.0,3.0,10,,,,,
6920771454069,杯子,15.0,4.5,10,,,,,
6925733770508,杯子,15.0,6.0,10,,,,,
"6949900523490, 6951582505657",杯子,18.0,0.0,10,,,,,
6951582503332,杯子,18.0,7.5,10,,,,,
6951582508375,杯子,25.0,0.0,10,,,,,
6956962514212,杯子,28.0,8.0,10,,,,,
6972028303576,杯子,28.0,12.0,10,,,,,
6938758781442,杯子,30.0,8.0,10,,,,,
6948422013267,杯子,36.0,13.0,10,,,,,
6973312777066,杯子,38.0,10.0,10,,,,,
"6943398322597, 6955793159333",杯子,48.0,0.0,10,,,,,
6945702061093,杯子,48.0,14.0,10,,,,,
"6933313723240, 6933313727347, 6935658191920, 694570205915, 6945702059151, 6972826091750, 6972826091880",杯子,48.0,15.0,10,,,,,
6945702061109,杯子,48.0,16.0,10,,,,,
6945702065688,杯子,48.0,18.0,10,,,,,
6973312778162,杯子,58.0,0.0,10,,,,,
6945702062007,杯子,58.0,12.0,10,,,,,
6971231089185,杯子,58.0,18.0,10,,,,,
"6945702065831, 6970494373352, 6972028301893, 6972826091767",杯子,58.0,20.0,10,,,,,
"6943398390633, 6945702059310",杯子,58.0,24.0,10,,,,,
6945702065206,杯子,68.0,0.0,05,,,,,
6972089790032,杯子,68.0,20.0,10,,,,,
"6942375380988, 6956569800565",杯子,68.0,22.0,10,,,,,
"6922448101719, 6935658128063, 6945702064216, 6945702065312",杯子,68.0,24.0,10,,,,,
6945702065906,杯子,68.0,26.0,10,,,,,
6945702064599,杯子,68.0,28.0,10,,,,,
6957318800324,杯子,78.0,0.0,QS,,,,,
6970999691647,杯子,78.0,19.0,10,,,,,
6935658129015,杯子,78.0,25.0,10,,,,,
"6935658128070, 6945702069204, 6956569800251",杯子,78.0,26.0,10,,,,,
6970610106765,杯子,78.0,26.0,QS,,,,,
"6935658128087, 6945702065923, 6956569800671",杯子,78.0,28.0,10,,,,,
6943398323099,杯子,78.0,30.0,10,,,,,
6972089790049,杯子,88.0,0.0,10,,,,,
6945702061642,杯子,88.0,26.0,10,,,,,
"6943398323907, 6945702061444",杯子,88.0,32.0,10,,,,,
6935658119719,杯子,88.0,34.0,10,,,,,
6935658129565,杯子,98.0,0.0,10,,,,,
6943398351030,杯子,98.0,38.0,10,,,,,
6945702065787,杯子,115.0,38.0,10,,,,,
"6927727708740, 6945702065015",杯子,128.0,42.0,10,,,,,
6945702066449,杯子,138.0,50.0,10,,,,,
6943398323280,杯子,158.0,58.0,10,,,,,
695656801555,杯子,198.0,70.0,10,,,,,
6945702059144,杯子子弹头,40.0,0.0,10,,,,,
6902934990362,杯果冻,4.5,0.0,QS,,,,,
6972696900091,杯棒,12.0,0.0,QS,,,,,
6920208900022,杯面,4.0,0.0,QS,,,,,
6933284885992,松塔,6.5,3.5,QS,,,,,
6922043184964,板兰根糖,4.8,0.0,QS,,,,,
6949058311673,板栗,12.8,0.0,QS,,,,,
9588552336644,板栗,13.8,0.0,QS,,,,,
"6975648750010, 6975648750317, 6975648750324",板栗,16.0,8.0,QS,,,,,
4895235508331,板栗,19.8,9.8,QS,,,,,
6970997560013,板栗岳,8.0,4.0,QS,,,,,
6955039220315,极速杯,68.0,0.0,10,,,,,
6922406900040,果丹皮,3.8,0.0,QS,,,,,
6927930960089,果丹皮,3.8,1.7,QS,,,,,
6952166803657,果丹皮,7.0,0.0,QS,,,,,
6927930960010,果丹皮,8.8,4.5,QS,,,,,
6934502303243,果之茶,6.0,0.0,QS,,,,,
6902934990683,果冻,3.5,1.7,QS,,,,,
6902934959222,果冻,4.0,1.7,QS,,,,,
6926475201008,果冻,4.5,0.0,QS,,,,,
6921101207447,果冻,4.5,2.5,QS,,,,,
6926475202449,果冻,10.0,0.0,QS,,,,,
6921244498603,果板,7.8,0.0,QS,,,,,
6921244498979,果板,7.8,3.2,QS,,,,,
2565101130240,果果半糖,2.0,0.0,QS,,,,,
6954767400310,果汁,4.0,0.0,QS,,,,,
6954767400075,果汁,6.0,0.0,QS,,,,,
6917878003337,果汁,13.8,0.0,QS,,,,,
"6938810900514, 6938810901108, 6938810901580",果然多,1.0,0.0,QS,,,,,
6970211632007,果疏干,13.8,0.0,QS,,,,,
6907992512051,果粒,3.5,2.5,QS,,,,,
6926475206027,果粒爽,4.8,0.0,QS,,,,,
6907992512167,果粒爽,60.0,47.0,QS,,,,,
9588552348487,果蔬益生元,4.5,2.2,QS,,,,,
6970211634063,果逗彩条软糖,7.8,3.5,QS,,,,,
6941926700039,枣,6.8,0.0,QS,,,,,
6938436900615,枣,9.8,0.0,QS,,,,,
6940737300223,枸杞,9.8,0.0,QS,,,,,
6932885623187,染锦裤,118.0,0.0,10,,,,,
6932383701417,柔贝佳,18.0,8.0,10,,,,,
6932383701875,柔贝佳,22.0,10.5,10,,,,,
6932383703282,柔贝佳,28.0,15.0,10,,,,,
6932383701868,柔贝宁,4.5,0.0,10,,,,,
6920458835884,柠檬茶,3.0,0.0,QS,,,,,
6949058311956,柠檬鸡爪,15.6,7.8,QS,,,,,
6901435905486,柳浪春,8.0,0.0,03,,,,,
6942209667599,核桃仁,15.0,0.0,QS,,,,,
